loc,cases,deaths,date,Region
PAMPANGA,224,1,12/6/2020,REGION III-CENTRAL LUZON
PAMPANGA,189,0,12/13/2020,REGION III-CENTRAL LUZON
PAMPANGA,219,2,12/20/2020,REGION III-CENTRAL LUZON
PAMPANGA,179,2,12/27/2020,REGION III-CENTRAL LUZON
PAMPANGA,207,0,1/3/2021,REGION III-CENTRAL LUZON
PAMPANGA,184,0,1/10/2021,REGION III-CENTRAL LUZON
PANGASINAN,89,1,1/12/2020,Region I-ILOCOS REGION
PANGASINAN,99,0,1/19/2020,Region I-ILOCOS REGION
PANGASINAN,73,0,1/26/2020,Region I-ILOCOS REGION
PANGASINAN,86,0,2/2/2020,Region I-ILOCOS REGION
PANGASINAN,66,1,2/9/2020,Region I-ILOCOS REGION
PANGASINAN,63,0,2/16/2020,Region I-ILOCOS REGION
PANGASINAN,87,0,2/23/2020,Region I-ILOCOS REGION
PANGASINAN,89,4,3/1/2020,Region I-ILOCOS REGION
PANGASINAN,63,0,3/8/2020,Region I-ILOCOS REGION
PANGASINAN,41,0,3/15/2020,Region I-ILOCOS REGION
PANGASINAN,43,1,3/22/2020,Region I-ILOCOS REGION
PANGASINAN,23,0,3/29/2020,Region I-ILOCOS REGION
PANGASINAN,8,0,4/5/2020,Region I-ILOCOS REGION
PANGASINAN,3,0,4/12/2020,Region I-ILOCOS REGION
PANGASINAN,8,0,4/19/2020,Region I-ILOCOS REGION
PANGASINAN,6,2,4/26/2020,Region I-ILOCOS REGION
PANGASINAN,6,0,5/3/2020,Region I-ILOCOS REGION
PANGASINAN,14,0,5/10/2020,Region I-ILOCOS REGION
PANGASINAN,14,0,5/17/2020,Region I-ILOCOS REGION
PANGASINAN,13,0,5/24/2020,Region I-ILOCOS REGION
PANGASINAN,14,0,5/31/2020,Region I-ILOCOS REGION
PANGASINAN,10,0,6/7/2020,Region I-ILOCOS REGION
PANGASINAN,23,0,6/14/2020,Region I-ILOCOS REGION
PANGASINAN,44,0,6/21/2020,Region I-ILOCOS REGION
PANGASINAN,63,1,6/28/2020,Region I-ILOCOS REGION
PANGASINAN,70,0,7/5/2020,Region I-ILOCOS REGION
PANGASINAN,67,1,7/12/2020,Region I-ILOCOS REGION
PANGASINAN,92,1,7/19/2020,Region I-ILOCOS REGION
PANGASINAN,112,0,7/26/2020,Region I-ILOCOS REGION
PANGASINAN,118,0,8/2/2020,Region I-ILOCOS REGION
PANGASINAN,127,0,8/9/2020,Region I-ILOCOS REGION
PANGASINAN,149,0,8/16/2020,Region I-ILOCOS REGION
PANGASINAN,137,0,8/23/2020,Region I-ILOCOS REGION
PANGASINAN,156,0,8/30/2020,Region I-ILOCOS REGION
PANGASINAN,183,1,9/6/2020,Region I-ILOCOS REGION
PANGASINAN,170,0,9/13/2020,Region I-ILOCOS REGION
PANGASINAN,212,0,9/20/2020,Region I-ILOCOS REGION
PANGASINAN,170,0,9/27/2020,Region I-ILOCOS REGION
PANGASINAN,118,1,10/4/2020,Region I-ILOCOS REGION
PANGASINAN,90,0,10/11/2020,Region I-ILOCOS REGION
PANGASINAN,158,0,10/18/2020,Region I-ILOCOS REGION
PANGASINAN,138,0,10/25/2020,Region I-ILOCOS REGION
PANGASINAN,157,0,11/1/2020,Region I-ILOCOS REGION
PANGASINAN,154,0,11/8/2020,Region I-ILOCOS REGION
PANGASINAN,178,0,11/15/2020,Region I-ILOCOS REGION
PANGASINAN,175,0,11/22/2020,Region I-ILOCOS REGION
PANGASINAN,177,0,11/29/2020,Region I-ILOCOS REGION
PANGASINAN,221,1,12/6/2020,Region I-ILOCOS REGION
PANGASINAN,201,0,12/13/2020,Region I-ILOCOS REGION
PANGASINAN,179,0,12/20/2020,Region I-ILOCOS REGION
PANGASINAN,172,0,12/27/2020,Region I-ILOCOS REGION
PANGASINAN,134,0,1/3/2021,Region I-ILOCOS REGION
PANGASINAN,29,0,1/10/2021,Region I-ILOCOS REGION
PUERTO PRINCESA CITY,84,0,9/6/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,75,1,9/13/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,80,0,9/20/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,78,0,9/27/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,36,0,10/4/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,43,0,10/11/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,45,0,10/18/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,28,0,10/25/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,39,0,11/1/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,28,0,11/8/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,24,0,11/15/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,28,0,11/22/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,33,0,11/29/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,17,0,12/6/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,22,0,12/13/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,19,0,12/20/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,20,0,12/27/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,14,0,1/3/2021,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,3,0,1/10/2021,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,1/12/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,12,0,1/19/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,9,0,1/26/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,11,0,2/2/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,8,0,2/9/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,9,0,2/16/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,3,0,2/23/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,6,0,3/1/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,3,0,3/8/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,4,0,3/15/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,3,0,3/22/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,4,0,3/29/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,4/5/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,4/12/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,4/19/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,4/26/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,0,0,5/3/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,0,0,5/10/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,5/17/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,0,0,5/24/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,5/31/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,6/7/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,3,0,6/14/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,6/21/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,6/28/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,1,0,7/5/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,4,0,7/12/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,12,0,7/19/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,12,0,7/26/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,31,0,8/2/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,50,1,8/9/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,53,0,8/16/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,51,0,8/23/2020,REGION IVB-MIMAROPA
PUERTO PRINCESA CITY,50,0,8/30/2020,REGION IVB-MIMAROPA
QUEZON,40,0,1/12/2020,REGION IV-A-CALABARZON
QUEZON,90,0,1/19/2020,REGION IV-A-CALABARZON
QUEZON,84,1,1/26/2020,REGION IV-A-CALABARZON
QUEZON,64,0,2/2/2020,REGION IV-A-CALABARZON
QUEZON,78,0,2/9/2020,REGION IV-A-CALABARZON
QUEZON,46,0,2/16/2020,REGION IV-A-CALABARZON
QUEZON,44,0,2/23/2020,REGION IV-A-CALABARZON
QUEZON,45,0,3/1/2020,REGION IV-A-CALABARZON
QUEZON,30,0,3/8/2020,REGION IV-A-CALABARZON
QUEZON,34,0,3/15/2020,REGION IV-A-CALABARZON
QUEZON,11,0,3/22/2020,REGION IV-A-CALABARZON
QUEZON,11,0,3/29/2020,REGION IV-A-CALABARZON
QUEZON,7,0,4/5/2020,REGION IV-A-CALABARZON
QUEZON,3,0,4/12/2020,REGION IV-A-CALABARZON
QUEZON,3,0,4/19/2020,REGION IV-A-CALABARZON
QUEZON,0,0,4/26/2020,REGION IV-A-CALABARZON
QUEZON,4,0,5/3/2020,REGION IV-A-CALABARZON
QUEZON,0,0,5/10/2020,REGION IV-A-CALABARZON
QUEZON,0,0,5/17/2020,REGION IV-A-CALABARZON
QUEZON,5,0,5/24/2020,REGION IV-A-CALABARZON
QUEZON,2,0,5/31/2020,REGION IV-A-CALABARZON
QUEZON,1,0,6/7/2020,REGION IV-A-CALABARZON
QUEZON,0,0,6/14/2020,REGION IV-A-CALABARZON
QUEZON,0,0,6/21/2020,REGION IV-A-CALABARZON
QUEZON,3,0,6/28/2020,REGION IV-A-CALABARZON
QUEZON,6,0,7/5/2020,REGION IV-A-CALABARZON
QUEZON,1,0,7/12/2020,REGION IV-A-CALABARZON
QUEZON,22,0,7/19/2020,REGION IV-A-CALABARZON
QUEZON,5,0,7/26/2020,REGION IV-A-CALABARZON
QUEZON,9,0,8/2/2020,REGION IV-A-CALABARZON
QUEZON,14,0,8/9/2020,REGION IV-A-CALABARZON
QUEZON,10,0,8/16/2020,REGION IV-A-CALABARZON
QUEZON,14,0,8/23/2020,REGION IV-A-CALABARZON
QUEZON,6,0,8/30/2020,REGION IV-A-CALABARZON
QUEZON,7,0,9/6/2020,REGION IV-A-CALABARZON
QUEZON,2,0,9/13/2020,REGION IV-A-CALABARZON
QUEZON,5,0,9/20/2020,REGION IV-A-CALABARZON
QUEZON,3,0,9/27/2020,REGION IV-A-CALABARZON
QUEZON,3,0,10/4/2020,REGION IV-A-CALABARZON
QUEZON,5,0,10/11/2020,REGION IV-A-CALABARZON
QUEZON,1,0,10/18/2020,REGION IV-A-CALABARZON
QUEZON,4,0,10/25/2020,REGION IV-A-CALABARZON
QUEZON,6,0,11/1/2020,REGION IV-A-CALABARZON
QUEZON,3,0,11/8/2020,REGION IV-A-CALABARZON
QUEZON,2,0,11/15/2020,REGION IV-A-CALABARZON
QUEZON,1,0,11/22/2020,REGION IV-A-CALABARZON
QUEZON,1,0,11/29/2020,REGION IV-A-CALABARZON
QUEZON,0,0,12/6/2020,REGION IV-A-CALABARZON
QUEZON,0,0,12/13/2020,REGION IV-A-CALABARZON
QUEZON,0,0,12/20/2020,REGION IV-A-CALABARZON
QUEZON,1,0,12/27/2020,REGION IV-A-CALABARZON
QUEZON,1,0,1/3/2021,REGION IV-A-CALABARZON
QUEZON,1,0,1/10/2021,REGION IV-A-CALABARZON
QUIRINO,1,0,1/12/2020,Region II-CAGAYAN VALLEY
QUIRINO,4,0,1/19/2020,Region II-CAGAYAN VALLEY
QUIRINO,8,0,1/26/2020,Region II-CAGAYAN VALLEY
QUIRINO,7,0,2/2/2020,Region II-CAGAYAN VALLEY
QUIRINO,4,0,2/9/2020,Region II-CAGAYAN VALLEY
QUIRINO,4,0,2/16/2020,Region II-CAGAYAN VALLEY
QUIRINO,6,0,2/23/2020,Region II-CAGAYAN VALLEY
QUIRINO,7,0,3/1/2020,Region II-CAGAYAN VALLEY
QUIRINO,6,0,3/8/2020,Region II-CAGAYAN VALLEY
QUIRINO,7,0,3/15/2020,Region II-CAGAYAN VALLEY
QUIRINO,2,0,3/22/2020,Region II-CAGAYAN VALLEY
QUIRINO,3,0,3/29/2020,Region II-CAGAYAN VALLEY
QUIRINO,4,0,4/5/2020,Region II-CAGAYAN VALLEY
QUIRINO,0,0,4/12/2020,Region II-CAGAYAN VALLEY
QUIRINO,0,0,4/19/2020,Region II-CAGAYAN VALLEY
QUIRINO,2,0,4/26/2020,Region II-CAGAYAN VALLEY
QUIRINO,0,0,5/3/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,5/10/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,5/17/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,5/24/2020,Region II-CAGAYAN VALLEY
QUIRINO,2,0,5/31/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,6/7/2020,Region II-CAGAYAN VALLEY
QUIRINO,0,0,6/14/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,6/21/2020,Region II-CAGAYAN VALLEY
QUIRINO,4,0,6/28/2020,Region II-CAGAYAN VALLEY
QUIRINO,0,0,7/5/2020,Region II-CAGAYAN VALLEY
QUIRINO,3,0,7/12/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,7/19/2020,Region II-CAGAYAN VALLEY
QUIRINO,3,0,7/26/2020,Region II-CAGAYAN VALLEY
QUIRINO,7,0,8/2/2020,Region II-CAGAYAN VALLEY
QUIRINO,5,0,8/9/2020,Region II-CAGAYAN VALLEY
QUIRINO,7,0,8/16/2020,Region II-CAGAYAN VALLEY
QUIRINO,8,0,8/23/2020,Region II-CAGAYAN VALLEY
QUIRINO,6,0,8/30/2020,Region II-CAGAYAN VALLEY
QUIRINO,3,0,9/6/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,9/13/2020,Region II-CAGAYAN VALLEY
QUIRINO,17,0,9/20/2020,Region II-CAGAYAN VALLEY
QUIRINO,15,0,9/27/2020,Region II-CAGAYAN VALLEY
QUIRINO,5,0,10/4/2020,Region II-CAGAYAN VALLEY
QUIRINO,21,0,10/11/2020,Region II-CAGAYAN VALLEY
QUIRINO,21,1,10/18/2020,Region II-CAGAYAN VALLEY
QUIRINO,20,0,10/25/2020,Region II-CAGAYAN VALLEY
QUIRINO,19,0,11/1/2020,Region II-CAGAYAN VALLEY
QUIRINO,17,0,11/8/2020,Region II-CAGAYAN VALLEY
QUIRINO,11,0,11/15/2020,Region II-CAGAYAN VALLEY
QUIRINO,1,0,11/22/2020,Region II-CAGAYAN VALLEY
QUIRINO,25,0,11/29/2020,Region II-CAGAYAN VALLEY
QUIRINO,20,0,12/6/2020,Region II-CAGAYAN VALLEY
QUIRINO,19,0,12/13/2020,Region II-CAGAYAN VALLEY
QUIRINO,8,0,12/20/2020,Region II-CAGAYAN VALLEY
QUIRINO,15,0,12/27/2020,Region II-CAGAYAN VALLEY
QUIRINO,7,0,1/3/2021,Region II-CAGAYAN VALLEY
QUIRINO,2,0,1/10/2021,Region II-CAGAYAN VALLEY
RIZAL,84,2,1/12/2020,REGION IV-A-CALABARZON
RIZAL,242,0,1/19/2020,REGION IV-A-CALABARZON
RIZAL,143,1,1/26/2020,REGION IV-A-CALABARZON
RIZAL,146,1,2/2/2020,REGION IV-A-CALABARZON
RIZAL,156,0,2/9/2020,REGION IV-A-CALABARZON
RIZAL,124,1,2/16/2020,REGION IV-A-CALABARZON
RIZAL,100,0,2/23/2020,REGION IV-A-CALABARZON
RIZAL,102,1,3/1/2020,REGION IV-A-CALABARZON
RIZAL,106,2,3/8/2020,REGION IV-A-CALABARZON
RIZAL,88,0,3/15/2020,REGION IV-A-CALABARZON
RIZAL,56,0,3/22/2020,REGION IV-A-CALABARZON
RIZAL,27,1,3/29/2020,REGION IV-A-CALABARZON
RIZAL,22,0,4/5/2020,REGION IV-A-CALABARZON
RIZAL,12,0,4/12/2020,REGION IV-A-CALABARZON
RIZAL,17,0,4/19/2020,REGION IV-A-CALABARZON
RIZAL,14,0,4/26/2020,REGION IV-A-CALABARZON
RIZAL,8,0,5/3/2020,REGION IV-A-CALABARZON
RIZAL,2,0,5/10/2020,REGION IV-A-CALABARZON
RIZAL,2,0,5/17/2020,REGION IV-A-CALABARZON
RIZAL,3,0,5/24/2020,REGION IV-A-CALABARZON
RIZAL,0,0,5/31/2020,REGION IV-A-CALABARZON
RIZAL,6,0,6/7/2020,REGION IV-A-CALABARZON
RIZAL,4,0,6/14/2020,REGION IV-A-CALABARZON
RIZAL,2,0,6/21/2020,REGION IV-A-CALABARZON
RIZAL,2,0,6/28/2020,REGION IV-A-CALABARZON
RIZAL,8,0,7/5/2020,REGION IV-A-CALABARZON
RIZAL,8,0,7/12/2020,REGION IV-A-CALABARZON
RIZAL,10,0,7/19/2020,REGION IV-A-CALABARZON
RIZAL,20,0,7/26/2020,REGION IV-A-CALABARZON
RIZAL,18,0,8/2/2020,REGION IV-A-CALABARZON
RIZAL,10,0,8/9/2020,REGION IV-A-CALABARZON
RIZAL,15,0,8/16/2020,REGION IV-A-CALABARZON
RIZAL,19,0,8/23/2020,REGION IV-A-CALABARZON
RIZAL,15,0,8/30/2020,REGION IV-A-CALABARZON
RIZAL,12,0,9/6/2020,REGION IV-A-CALABARZON
RIZAL,8,1,9/13/2020,REGION IV-A-CALABARZON
RIZAL,20,0,9/20/2020,REGION IV-A-CALABARZON
RIZAL,19,0,9/27/2020,REGION IV-A-CALABARZON
RIZAL,23,0,10/4/2020,REGION IV-A-CALABARZON
RIZAL,25,0,10/11/2020,REGION IV-A-CALABARZON
RIZAL,25,0,10/18/2020,REGION IV-A-CALABARZON
RIZAL,17,0,10/25/2020,REGION IV-A-CALABARZON
RIZAL,18,0,11/1/2020,REGION IV-A-CALABARZON
RIZAL,28,0,11/8/2020,REGION IV-A-CALABARZON
RIZAL,33,0,11/15/2020,REGION IV-A-CALABARZON
RIZAL,26,0,11/22/2020,REGION IV-A-CALABARZON
RIZAL,36,0,11/29/2020,REGION IV-A-CALABARZON
RIZAL,26,0,12/6/2020,REGION IV-A-CALABARZON
RIZAL,31,0,12/13/2020,REGION IV-A-CALABARZON
RIZAL,34,0,12/20/2020,REGION IV-A-CALABARZON
RIZAL,27,0,12/27/2020,REGION IV-A-CALABARZON
RIZAL,5,0,1/3/2021,REGION IV-A-CALABARZON
RIZAL,7,0,1/10/2021,REGION IV-A-CALABARZON
ROMBLON,3,0,1/12/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,1/19/2020,REGION IVB-MIMAROPA
ROMBLON,9,0,1/26/2020,REGION IVB-MIMAROPA
ROMBLON,5,0,2/2/2020,REGION IVB-MIMAROPA
ROMBLON,14,0,2/9/2020,REGION IVB-MIMAROPA
ROMBLON,13,0,2/16/2020,REGION IVB-MIMAROPA
ROMBLON,7,0,2/23/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,3/1/2020,REGION IVB-MIMAROPA
ROMBLON,3,0,3/8/2020,REGION IVB-MIMAROPA
ROMBLON,3,0,3/15/2020,REGION IVB-MIMAROPA
ROMBLON,6,0,3/22/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,3/29/2020,REGION IVB-MIMAROPA
ROMBLON,1,0,4/5/2020,REGION IVB-MIMAROPA
ROMBLON,5,0,4/12/2020,REGION IVB-MIMAROPA
ROMBLON,2,0,4/19/2020,REGION IVB-MIMAROPA
ROMBLON,8,0,4/26/2020,REGION IVB-MIMAROPA
ROMBLON,3,0,5/3/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,5/10/2020,REGION IVB-MIMAROPA
ROMBLON,2,0,5/17/2020,REGION IVB-MIMAROPA
ROMBLON,2,0,5/24/2020,REGION IVB-MIMAROPA
ROMBLON,1,0,5/31/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,6/7/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,6/14/2020,REGION IVB-MIMAROPA
ROMBLON,3,0,6/21/2020,REGION IVB-MIMAROPA
ROMBLON,1,0,6/28/2020,REGION IVB-MIMAROPA
ROMBLON,7,0,7/5/2020,REGION IVB-MIMAROPA
ROMBLON,1,0,7/12/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,7/19/2020,REGION IVB-MIMAROPA
ROMBLON,3,0,7/26/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,8/2/2020,REGION IVB-MIMAROPA
ROMBLON,4,1,8/9/2020,REGION IVB-MIMAROPA
ROMBLON,10,0,8/16/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,8/23/2020,REGION IVB-MIMAROPA
ROMBLON,8,0,8/30/2020,REGION IVB-MIMAROPA
ROMBLON,5,0,9/6/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,9/13/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,9/20/2020,REGION IVB-MIMAROPA
ROMBLON,5,0,9/27/2020,REGION IVB-MIMAROPA
ROMBLON,4,0,10/4/2020,REGION IVB-MIMAROPA
ROMBLON,3,1,10/11/2020,REGION IVB-MIMAROPA
ROMBLON,3,0,10/18/2020,REGION IVB-MIMAROPA
ROMBLON,2,0,10/25/2020,REGION IVB-MIMAROPA
ROMBLON,2,0,11/1/2020,REGION IVB-MIMAROPA
ROMBLON,1,0,11/8/2020,REGION IVB-MIMAROPA
ROMBLON,3,0,11/15/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,11/22/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,11/29/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,12/6/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,12/13/2020,REGION IVB-MIMAROPA
ROMBLON,0,0,12/20/2020,REGION IVB-MIMAROPA
ROMBLON,2,0,12/27/2020,REGION IVB-MIMAROPA
ROMBLON,7,1,1/3/2021,REGION IVB-MIMAROPA
ROMBLON,0,0,1/10/2021,REGION IVB-MIMAROPA
SANTIAGO CITY,2,0,1/12/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,12,0,1/19/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,9,0,1/26/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,10,0,2/2/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,9,0,2/9/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,3,0,2/16/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,2/23/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,9,0,3/1/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,4,0,3/8/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,3,0,3/15/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,3/22/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,3/29/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,4/5/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,4/12/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,4/19/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,4/26/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,5/3/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,5/10/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,5/17/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,5/24/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,5/31/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,6/7/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,6/14/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,6/21/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,6/28/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,7/5/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,7/12/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,7/19/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,7/26/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,8/2/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,1,8/9/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,8/16/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,8/23/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,8/30/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,9/6/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,4,0,9/13/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,3,0,9/20/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,8,0,9/27/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,10/4/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,7,0,10/11/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,4,0,10/18/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,4,0,10/25/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,1,0,11/1/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,3,0,11/8/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,11/15/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,4,0,11/22/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,11/29/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,12/6/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,1,0,12/13/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,1,0,12/20/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,2,0,12/27/2020,Region II-CAGAYAN VALLEY
SANTIAGO CITY,1,0,1/3/2021,Region II-CAGAYAN VALLEY
SANTIAGO CITY,0,0,1/10/2021,Region II-CAGAYAN VALLEY
SORSOGON,16,0,1/12/2020,REGION V-BICOL REGION
SORSOGON,11,0,1/19/2020,REGION V-BICOL REGION
SORSOGON,12,0,1/26/2020,REGION V-BICOL REGION
SORSOGON,8,0,2/2/2020,REGION V-BICOL REGION
SORSOGON,22,1,2/9/2020,REGION V-BICOL REGION
SORSOGON,13,0,2/16/2020,REGION V-BICOL REGION
SORSOGON,12,0,2/23/2020,REGION V-BICOL REGION
SORSOGON,15,0,3/1/2020,REGION V-BICOL REGION
SORSOGON,9,0,3/8/2020,REGION V-BICOL REGION
SORSOGON,11,0,3/15/2020,REGION V-BICOL REGION
SORSOGON,12,0,3/22/2020,REGION V-BICOL REGION
SORSOGON,7,1,3/29/2020,REGION V-BICOL REGION
SORSOGON,7,0,4/5/2020,REGION V-BICOL REGION
SORSOGON,9,0,4/12/2020,REGION V-BICOL REGION
SORSOGON,3,0,4/19/2020,REGION V-BICOL REGION
SORSOGON,10,0,4/26/2020,REGION V-BICOL REGION
SORSOGON,9,0,5/3/2020,REGION V-BICOL REGION
SORSOGON,4,0,5/10/2020,REGION V-BICOL REGION
SORSOGON,4,0,5/17/2020,REGION V-BICOL REGION
SORSOGON,9,0,5/24/2020,REGION V-BICOL REGION
SORSOGON,5,0,5/31/2020,REGION V-BICOL REGION
SORSOGON,8,0,6/7/2020,REGION V-BICOL REGION
SORSOGON,6,0,6/14/2020,REGION V-BICOL REGION
SORSOGON,4,0,6/21/2020,REGION V-BICOL REGION
SORSOGON,7,0,6/28/2020,REGION V-BICOL REGION
